5512	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №8 по Омской области (Горьковский район)
5512	Межрайонная инспекция Федеральной налоговой службы №8 по Омской области (Горьковский район)
5338	Межрайонная инспекция МНС России №8 по Новгородской области
4813	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №8 по Липецкой области
6455	Инспекция МНС России по Фрунзенскому району г.Саратова
4007	Инспекция МНС России по Жуковскому району Калужской области
0302	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Республике Бурятия (Территориальный участок 0302 по Баунтовскому району)
0302	Территориально обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 7 по Республике Бурятия в Баунтовском районе
1408	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Республике Саха (Якутия) (Структурное подразделение по Верхнеколымскому улусу)
7402	Инспекция Министерства Российской Федерации по налогам и сборам по г.Верхнему Уфалею Челябинской области
0321	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Республике Бурятия
2286	МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ № 7 ПО АЛТАЙСКОМУ КРАЮ
4027	Инспекция МНС России по Ленинскому округу г Калуга
5737	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №7 по Орловской области
4524	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 8 по Курганской области
5536	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Омской области
3837	Инспекция МНС России по Слюдянскому району Иркутской области
1113	Инспекция Министерства Российской Федерации по налогам и сборам по Корткеросскому району Республики Коми
4307	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 4 по Кировской области
1404	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Республике Саха (Якутия) (Структурное подразделение по Амгинскому улусу)
1404	Межрайонная инспекция Федеральной налоговой службы №4 по Республике Саха (Якутия) (Территориально обособленные рабочие места в Амгинском улусе)
5710	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №5 по Орловской области (Территориальный участок по Знаменскому району)
2414	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №18 по Красноярскому краю
7901	Инспекция Министерства по налогам и сборам РФ по г.Биробиджану Еврейской автономной области
6117	Межрайонная инспекция МНС России №1 по Ростовской области территориальный участок 6117 по Куйбышевскому району
6117	Межрайонная инспекция Федеральной налоговой службы №1 по Ростовской области территориальный участок 6117 по Куйбышевскому району
7409	Инспекция Министерства Российской Федерации по налогам и сборам по г.Касли Челябинской области
1406	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №9 по Республике Саха (Якутия) (Структурное подразделение по Булунскому улусу)
6607	Межрайонная инспекция МНС России №3 по Свердловской области
6722	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Смоленской области
7427	Инспекция Министерства Российской Федерации по налогам и сборам по Брединскому району Челябинской области
7435	Инспекция Министерства Российской Федерации по налогам и сборам по Нагайбакскому району Челябинской области
0250	Инспекция Министерства Российской Федерации по налогам и сборам по Чишминскому району Республики Башкортостан
1911	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №5 по Республике Хакасия
5527	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Омской области (Оконешниковский район)
7311	Межрайонная инспекция МНС России № 6 по Николаевскому, Павловскому районам Ульяновской области
0550	Межрайонная инспекция МНС России №19 по Республике Дагестан
1910	Инспекция Министерства Российской Федерации по налогам и сборам по Усть-Абаканскому району Республики Хакасия
6820	Инспекция МНС России по Тамбовскому району Тамбовской области
3902	Межрайонная инспекция МНС России №1 по Калининградской области
7423	Инспекция Федеральной налоговой службы по г. Снежинску Челябинской области
4011	Межрайонная инспекция МНС Российской Федерации по налогам и сборам № 10 по Калужской области
5914	Инспекция Министерства Российской Федерации по налогам и сборам по г. Добрянке Пермской области
2203	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 17 по Алтайскому Краю
5948	Инспекция Министерства Российской Федерации по налогам и сборам по Пермскому району Пермской области
2437	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №13 по Красноярскому краю
5521	Межрайонная инспекция Федеральной налоговой службы №11 по Омской области
4608	Межрайонная инспекция Федеральной налоговой службы № 6 по Курской области
6656	Межрайонная инспекция Федеральной налоговой службы №9 по Свердловской области
7436	Инспекция Министерства Российской Федерации по налогам и сборам по Нязепетровскому району Челябинской области
5406	Инспекция Министерства Российской Федерации по налогам и сборам по Центральному району г. Новосибирска
4518	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Курганской области
0547	Инспекция МНС России по г.Кизляру Республики Дагестан
4001	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 1 по Калужской области
5105	Инспекция Министерства Российской Федерации по налогам и сборам по Кольскому району Мурманской области
5534	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №12 по Омской области (Таврический район)
7428	Инспекция Министерства Российской Федерации по налогам и сборам по Варненскому району Челябинской области
5713	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Орловской области (Территорриальный участок по Краснозоренскому району)
0240	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №9 по Республике Башкортостан
0240	Межрайонная инспекция Федеральной налоговой службы №9 по Республике Башкортостан
6624	Инспекция МНС России по г.Нижней Туре Свердловской области
4714	Инспекция Министерства Российской Федерации по налогам и сборам по городу Сосновый Бор Ленинградской области
2983	Инспекция Министерства Российской Федерации по налогам и сборам по Ненецкому автономному округу
7315	Межрайонная инспекция МНС России № 12 по Радищевскому, Старокулаткинскому районам Ульяновской области
4505	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 1 по Курганской области
0407	Межрайонная инспекция Федеральной налоговой службы №3 по Республике Алтай
6454	Межрайонная инспекция МНС России №15 по Саратовской области
0315	Территориально обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 8 по Республике Бурятия в Окинском районе
9111	Межрайонная инспекция Федеральной налоговой службы № 7 по Республике Крым
5703	Инспекция Министерства Российской Федерации по налогам и сборам по г. Мценску Орловской области
7423	Инспекция МНС России по г.Снежинску Челябинской области
7902	Инспекция Министерства по налогам и сборам РФ по Облученскому району Еврейской автономной области
2244	МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ № 22 ПО АЛТАЙСКОМУ КРАЮ
0232	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №18 по Республике Башкортостан
4434	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 3 по Костромской области
2439	Инспекция Министерства Российской Федерации по налогам и сборам по Ужурскому району Красноярского края
0207	Межрайонная инспекция Федеральной налоговой службы №6 по Республике Башкортостан
5244	Инспекция МНС России по Балахнинскому району Нижегородской области
0216	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №12 по Республике Башкортостан
6714	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Смоленской области
4215	Инспекция Министерства Российской Федерации по налогам и сборам по городу Мыски Кемеровской области
5711	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Орловской области (Территориальный участок по Колпнянскому району)
5712	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Орловской области (Территориальный участок по Корсаковскому району)
0554	Межрайонная инспекция Федеральной налоговой службы № 14 по Республике Дагестан
0207	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Республике Башкортостан
2022	Межрайонная инспекция МНС России №2 по Чеченской Республике
6381	Инспекция Министерства Российской Федерации по налогам и сборам по Сергиевскому району Самарской области
7515	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N 13 по Читинской области
5403	Инспекция Министерства Российской Федерации по налогам и сборам по Кировскому району г. Новосибирска
0525	Инспекция МНС России по Ногайскому району Республики Дагестан
0549	Межрайонная инспекция МНС России №17 по Республике Дагестан
0517	Межрайонная инспекция МНС России №18 по Республике Дагестан
5520	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №11 по Омской области (Марьяновский район)
5520	Межрайонная инспекция Федеральной налоговой службы №11 по Омской области (Марьяновский район)
2319	Инспекция Федеральной налоговой службы по г.Сочи Краснодарского края территориальный участок 2319 по Хостинскому району
2319	Межрайонная инспекция Федеральной налоговой службы № 8 по Краснодарскому краю Территориальный участок 2319 по Хостинскому району
4614	Межрайонная инспекция МНС России № 9 по Курской области
5948	Инспекция Федеральной налоговой службы по Пермскому району Пермской области
1034	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 4 по Республике Карелия
6713	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №8 по Смоленской области
5738	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №8 по Орловской области
3024	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Астраханской области
1033	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 3 по Республике Карелия
4807	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Липецкой области
6362	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 10 по Самарской области
6454	Инспекция МНС России по Октябрьскому району г.Саратова
5302	Инспекция МНС России по Валдайскому району Новгородской области
3806	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Иркутской области
4708	Инспекция Министерства Российской Федерации по налогам и сборам по Киришскому району Ленинградской области
2919	Инспекция Министерства Российской Федерации по налогам и сборам по Пинежскому р-ну Архангельской области
0545	Инспекция МНС России по г.Каспийску Республики Дагестан
7430	Инспекция Министерства Российской Федерации по налогам и сборам по Еткульскому району Челябинской области
6130	Межрайонная инспекция МНС России №6 по Ростовской области территориальный участок 6130 по Родионово-Несветайскому району
5514	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №14 по Омской области
4334	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 12 по Кировской области
5531	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Омской области
5529	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Омской области (Павлоградский район)
6511	Инспекция МНС России по Курильскому району Сахалинской области
6511	Инспекция Федеральной налоговой службы по Курильскому району Сахалинской области
0547	Межрайонная инспекция МНС России №23 по Республике Дагестан
5318	Инспекция МНС России по Чудовскому району Новгородской области
5921	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 14 по Пермской области и Коми-Пермяцкому автономному округу
1412	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Республике Саха (Якутия) (Структурное подразделение по Жиганскому улусу)
1412	Межрайонная инспекция Федеральной налоговой службы №6 по Республике Саха (Якутия) (Территориально обособленные рабочие места в Жиганском улусе)
0228	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Республике Башкортостан
0228	Межрайонная инспекция Федеральной налоговой службы № 4 по Республике Башкортостан
0812	Межрайонная Инспекция Федеральной налоговой службы № 1 по Республике Калмыкия (Территориальный участок 0812 - по Яшалтинскому району)
7524	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N9 по Читинской области
2401	Инспекция Министерства Российской Федерации по налогам и сборам по Абанскому району Красноярского края
2234	МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ № 20 ПО АЛТАЙСКОМУ КРАЮ
4436	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 6 по Костромской области
8902	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Ямало-Ненецкому автономному округу
5833	Межрайонная инспекция Федеральной налоговой службы №1 по Пензенской области (Территориально обособленное рабочее место по Шемышейскому району Пензенской области)
1427	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №5 по Республике Саха (Якутия) (Структурное подразделение по Усть-Алданскому улусу)
1427	Межрайонная инспекция Федеральной налоговой службы №4 по Республике Саха (Якутия) (Территориально обособленные рабочие места в Усть-Алданском улусе)
6712	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №10 по Смоленской области
0250	Инспекция Федеральной налоговой службы по Чишминскому району Республики Башкортостан
1512	Инспекция Министерства Российской Федерации по налогам и сборам по Пригородному району Республики Северная Осетия - Алания
2403	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №14 по Красноярскому краю
5710	Межрайонная инспекция Федеральной налоговой службы №7 по Орловской области (Территориальный участок по Знаменскому району)
4012	Межрайонная инспекция МНС России № 5 по Калужской области
5735	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №5 по Орловской области
7419	Инспекция Министерства Российской Федерации по налогам и сборам по г.Усть-Катаву Челябинской области
6611	Межрайонная инспекция МНС России №8 по Свердловской области
6611	Межрайонная инспекция Федеральной налоговой службы №8 по Свердловской области
5718	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Орловской области (Территорриальный участок по Новодеревеньковскому району)
7419	Территориальный участок № 7419 Межрайонной инспекции № 7 Федеральной налоговой службы по Челябинской области
6037	Инспекция Министерства Российской Федерации по налогам и сборам по Псковскому району Псковской области
4818	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Липецкой области
5540	Межрайонная инспекция Федеральной налоговой службы №10 по Омской области (Шербакульский район)
0812	Межрайонная Инспекция Министерства Российской Федерации по налогам и сборам № 1 по Республике Калмыкия (Территориальный участок 0812 - по Яшалтинскому району)
4004	Межрайонная инспекция Министерства Росийской Федерации по налогам и сборам № 9 по Калужской области
1015	Инспекция Министерства Российской Федерации по налогам и сборам по Пудожскому району Республики Карелия
7403	Инспекция Министерства Российской Федерации по налогам и сборам по г.Еманжелинску Челябинской области
1208	Структурное подразделение по Моркинскому району Межрайонной инспекции Министерства Российской Федерации по налогам и сборам №2 по Республике Марий Эл
0259	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №22 по Республике Башкортостан
2447	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Красноярскому краю
6506	Инспекция МНС России по Охинскому району Сахалинской области
0407	Межрайонная инспекция МНС России № 3 по Республике Алтай
2205	Инспекция Министерства Российской Федерации по налогам и сборам по г.Заринску Алтайского края
5521	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №11по Омской области
6508	Инспекция МНС России по Углегорскому району Сахалинской области
3802	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Иркутской области
3802	Межрайонная инспекция Федеральной налоговой службы №3 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу
7412	Инспекция Министерства Российской Федерации по налогам и сборам по г.Коркино Челябинской области
7843	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №12 по Санкт-Петербургу
1509	Территориальный участок по Кировскому району Межрайонной инспекции Министерства Российской Федерации по налогам и сборам №3 по Республике Северная Осетия - Алания
1118	Инспекция Министерства Российской Федерации по налогам и сборам по Удорскому району Республики Коми
4322	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 3 по Кировской области
6446	Межрайонная инспекция МНС РФ №5 по Саратовской области
3844	Инспекция МНС России по Чунскому району Иркутской области
3530	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 2 по Вологодской области
3121	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 4 по Белгородской области (Яковлевский район)
0301	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 9 по Республике Бурятия
5537	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №7 по Омской области (Тюкалинский район)
5515	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Омской области
5821	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Пензенской области
5821	Межрайонная инспекция Федеральной налоговой службы №3 по Пензенской области (Территориально обособленное рабочее место по Лунинскому району Пензенской области)
5535	Межрайонная инспекция Федеральной налоговой службы №2 по Омской области
6720	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №11 по Смоленской области
0305	Территориально обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 7 по Республике Бурятия в Еравнинском районе
9110	Межрайонная инспекция Федеральной налоговой службы № 6 по Республике Крым
1415	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Республике Саха (Якутия) (Структурное подразделение по Мегино-Кангаласскому улусу)
5711	Межрайонная инспекция Федеральной налоговой службы №6 по Орловской области (Территориальный участок по Колпнянскому району)
8709	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 1 по Чукотскому автономному округу
7522	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N7 по Читинской области
3701	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Ивановской области
5833	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 9 по Пензенской области
5706	Межрайонная инспекция Федеральной налоговой службы №6 по Орловской области (Территориальный участок по Глазуновскому району)
5833	Территориально-обособленное рабочее место по Шемышейскому району Межрайонной инспекции Федеральной налоговой службы №1 по Пензенской области
8800	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №3 по Эвенкийскому автономному округу
5806	Межрайонная инспекции Федеральной налоговой службы №6 по Пензенской области (Территориально обособленное рабочее место по Башмаковскому району Пензенской области)
7306	Межрайонная инспекция МНС России № 3 по Инзенскому, Базарно-Сызганскому районам Ульяновской области
1671	Межрайонная инспекция МНС России №6 по Республике Татарстан
1019	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 4 по Республике Карелия (территориальный участок 1019 по Муезерскому району)
3833	Обособленное структурное подразделение Межрайонной инспекции Федеральной налоговой службы №3 по Иркутской области и Усть-Ордынскому Бурятскому автономному округу (п.Мама)
1432	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Республике Саха (Якутия) (Структурное подразделение по Эвено-Бытантайскому улусу)
1432	Межрайонная инспекция Федеральной налоговой службы №2 по Республике Саха (Якутия) (Территориально обособленные рабочие места в Эвено-Бытантайском улусе)
3700	Управление Федеральной налоговой службы по Ивановской области
1319	Межрайонная инспекция МНС России №7 по Республике Мордовия
3842	Межрайонная инспекция МНС России №11 по Иркутской области
7841	Межрайонная инспекция Федеральной налоговой службы №10 по Санкт-Петербургу
5813	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 5 по Пензенской области
5813	Межрайонная инспекция Федеральной налоговой службы №6 по Пензенской области (Территориально обособленное рабочее место по Земетчинскому району Пензенской области)
4816	Инспекция Министерства Российской Федерации по налогам и сборам по Усманскому району Липецкой области
2334	Инспекция МНС России по Каневскому району Краснодарского края
7530	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам N2 по Читинской области
5526	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №12 по Омской области (Одесский район)
5719	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №4 по Орловской области (Территориальный участок по Новосильскому району)
5530	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №10 по Омской области
7506	Отдел по работе с налогоплательщиками в Каларском районе Межрайонной инспекции Министерства Российской Федерации по налогам и сборам № 9 по Читинской области
6208	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №6 по Рязанской области
7436	Территориальный участок № 7436 Межрайонной инспекции № 11 Федеральной налоговой службы по Челябинской области
7428	Территориальный участок № 7428 Межрайонной инспекции № 12 Федеральной налоговой службы по Челябинской области
7409	Территориальный участок № 7409 Межрайонной инспекции № 11 Федеральной налоговой службы по Челябинской области
5731	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №1 по Орловской области
5518	Межрайонная инспекция Федеральной налоговой службы №3 по Омской области (Крутинский район)
1204	Структурное подразделение по Килемарскому району Межрайонной инспекции Министерства Российской Федерации по налогам и сборам №1 по Республике Марий Эл
3719	Инспекция Министерства Российской Федерации по налогам и сборам по Приволжскому району Ивановской области
4014	Межрайонная инспекция МНС России № 4 по Калужской области
5518	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №7 по Омской области
0305	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Республике Бурятия (Территориальный участок 0305 по Еравнинскому району)
7425	Инспекция Министерства Российской Федерации по налогам и сборам по Агаповскому району Челябинской области
1037	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 7 по Республике Карелия
3005	Инспекция Министерства Российской Федерации по налогам и сборам по Камызякскому району Астраханской области
7030	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №8 по Томской области
1419	Инспекция Министерства Российской Федерации по налогам и сборам по Нюрбинскому улусу Республики Саха (Якутия)
2905	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам № 2 по Архангельской области
7426	Территориальный участок № 7426 Межрайонной инспекции № 9 Федеральной налоговой службы по Челябинской области
1507	Межрайонная инспекция Министерства Российской Федерации по налогам и сборам №2 по Республике Северная Осетия - Алания
